Element Stiffness Matrix for Quadrilateral ID 1:
     2276312.36276431	     896012.843653055	  0.00286528305978615	    -59.6562987346935	     47.6424419377608	    -110.785609551168	    -1306721.21515827	    -71836.9354772485	 -0.00293358128013829	    -30.0328006461102	     23.9853622209042	    -55.7715212721639	    -1443873.35254525	    -901773.110429328	  0.00274078119129048	    -29.8291949203464	     23.8223835702026	    -55.3917417943907	     474282.204939207	     77597.2022535215	 -0.00267248297093834	    -59.4524713165247	     47.4795507247758	    -110.405911850454
     896012.843653055	     2291811.81403333	  0.00289157495754633	     59.1758961034288	    -47.2587034758262	     109.892770826061	     65285.2279465756	     477756.270763658	 -0.00269854760541234	      59.175420679375	    -47.2584979345805	     109.893117145258	    -901773.088235706	    -1457462.29742554	  0.00276543149722025	     29.5863042274947	    -23.6292128077528	     54.9473303377515	     -59524.983363924	    -1312105.78737144	 -0.00295845884935424	      29.586828159805	     -23.629633790984	      54.946865249046
  0.00286528305978615	  0.00289157495754633	     1073934.37117298	     235830.687334616	    -113537.384787519	    -175817.433583859	 -0.00283852968447979	-0.000570414306283173	    -266143.689899753	     138102.242664935	     -153420.17522133	    -140342.997448727	 -0.00274078205724971	 0.000505108525218863	    -539733.210393076	     118522.272075623	    -57061.9599458029	    -88361.6567739474	  0.00271402868194335	 -0.00282626917648202	    -268057.470880152	     216250.716745305	    -17179.1695119921	    -123836.092909079
    -59.6562987346869	     59.1758961034288	     235830.687334616	     122009.230416997	     9724.10566346275	    -61438.8471409513	    -29.2152095499317	    -59.1765818275465	        57760.6598163	     42172.4806472053	     5602.84871911732	    -20259.9770317565	     29.8274820358085	    -29.5885132701535	    -118522.269425253	         10511.282542	     16077.9501315171	     1273.91789294344	     59.0440262487775	     29.5891989943071	    -175069.077725663	     48877.4824625465	     12222.0709514347	    -21024.0177715194
     47.6424419377755	    -47.2587034758222	    -113537.384787519	     9724.10566346275	     114959.345049025	     44136.8560167858	     23.3304938455044	     47.2579194759175	     231187.636140016	     7955.10759293113	     52499.0571355497	     18260.9971728081	    -23.8197006950461	     23.6294737545678	     57061.9573203111	      16077.949016293	     29188.6684162327	      3878.5266923615	    -47.1532350882751	    -23.6286897546448	    -174712.208672809	     9869.81076131844	     46711.7331768138	     14741.1796239399
    -110.785609551165	     109.892770826062	    -175817.433583859	    -61438.8471409513	     44136.8560167858	     52213.0040586392	    -54.2553745730085	    -109.892740640738	     68316.2328287436	    -19248.4147069514	     19527.6607410385	     18836.8744278436	     55.3938179021835	    -54.9460285778839	     88361.6542177051	     1273.91781406835	     3878.52679176911	     1019.02080541313	      109.64716622199	     54.9459983925485	       19139.54653741	    -22035.5800461985	      13474.516425509	     17734.6430796977
    -1306721.21515827	     65285.2279465756	 -0.00283852968447979	    -29.2152095499317	     23.3304938455044	    -54.2553745730085	     2263032.08826694	    -889461.178388723	  0.00290682814925703	    -58.8391087435487	     46.9895126293559	     -109.26841298787	     474282.248080423	    -59524.9292593974	 -0.00271402834839657	    -59.0436692920736	     47.1521172831037	    -109.647841667497	     -1430593.1211891	     883700.879701545	  0.00264572988361933	    -29.4199917909234	      23.493011061743	    -54.6347214754538
    -71836.9354772485	     477756.270763658	-0.000570414306283173	    -59.1765818275465	     47.2579194759175	    -109.892740640738	    -889461.178388722	     2253877.54600596	 -0.00933378888006233	    -59.1780796639157	     47.2569301802847	    -109.892361427959	     77597.3906176833	    -1312105.71679458	  0.00933386804519184	    -29.5891744675534	     23.6285743535473	    -54.9460631452538	     883700.723248288	    -1419528.09997504	 0.000570335141153671	    -29.5877251398762	     23.6297790910458	     -54.946323588359
 -0.00293358128013829	 -0.00269854760541234	    -266143.689899753	        57760.6598163	     231187.636140016	     68316.2328287436	  0.00290682814925703	 -0.00933378888006233	     1062870.22991681	     155489.102172521	     271070.425629708	     32841.7975333747	  0.00267248251637671	  0.00939909425515418	    -268057.458234363	     175069.070568483	     174712.214021971	    -19139.5452869447	 -0.00264572938549545	   0.0026332422303205	     -528669.08178269	     77340.6282122622	     134829.424532279	     16334.8900084242
    -30.0328006461102	      59.175420679375	     138102.242664935	     42172.4806472053	     7955.10759293113	    -19248.4147069514	    -58.8391087435479	    -59.1780796639157	     155489.102172521	     109879.931880204	     35538.0350611172	    -43806.3769420301	     59.4523298054194	    -29.5868056544256	    -216250.710509749	     48877.4819835984	     9869.81241080491	    -22035.5797121732	      29.419579584228	     29.5894646389417	    -77340.6343277059	     22640.5797529368	    -9735.97942861777	    -16358.5514453814
