Element Stiffness Matrix for Triangle ID 1:
-50793.6721351109	-575396.429025962	 302602.412254539	 62156.0170405198	 36174.2967297265	-16478.0511530079	 13889.0133370905	 137762.303174592	-55806.7037448794	 15772.4244270902	 -44542.398974034	 -78744.871833326	 36904.6587980205	  437634.12585137	-246795.708509659	 250195.882446915	-5968.36638430846	 90980.4815906377
 244029.884660925	 297573.505179814	 135849.244982792	 39630.3937661594	 26016.8263499604	-11249.2602668076	-16820.5070256216	 -105632.80169525	 34032.1073067867	 31819.5650542643	 -9575.7733369513	 19610.9195248489	-227209.377635303	-191940.703484564	-169881.352289579	-5968.36638430847	 118480.729732356	-128329.910786623
-529797.534390937	-720767.566809166	-246779.833044703	-14990.0696220219	-9389.12737498049	 6628.59673446362	 130990.406007548	 171819.328848534	 91743.7883581596	-45868.1351716747	   60710.28666535	-44078.2125310658	 398807.128383389	 548948.237960632	 155036.044686544	 90980.4815906377	-128329.910786623	 319792.216491854
Element Mass Matrix for Triangle ID 1:
1.49811240395948e-05	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0
                   0	1.49811240395948e-05	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0
                   0	                   0	1.49811240395948e-05	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0
                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0
                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0
                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0
                   0	                   0	                   0	                   0	                   0	                   0	1.49811240395948e-05	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0
                   0	                   0	                   0	                   0	                   0	                   0	                   0	1.49811240395948e-05	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0
                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	1.49811240395948e-05	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0
                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0
                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0
                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0
                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	1.49811240395948e-05	                   0	                   0	                   0	                   0	                   0
                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	1.49811240395948e-05	                   0	                   0	                   0	                   0
                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	1.49811240395948e-05	                   0	                   0	                   0
                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0
                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0
                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0	                   0
